date,open,high,low,close,volume
2016-01-07,14.2793,14.5627,14.2447,14.376,3464437.0
2016-01-08,14.524,14.696,14.0513,14.0667,3570547.0
2016-01-11,14.2673,14.2967,13.5333,13.8607,4089819.0
2016-01-12,14.1067,14.2493,13.6873,13.998,3076474.0
2016-01-13,14.134,14.1767,13.3333,13.354,4101501.0
2016-01-14,13.4807,14.0,12.892,13.7453,6452624.0
2016-01-15,13.2647,13.6713,13.15,13.6667,5322262.0
2016-01-19,13.914,14.0313,13.3853,13.6473,3997509.0
2016-01-20,13.2933,13.4187,12.75,13.2467,5825546.0
2016-01-21,13.4367,13.5487,13.0013,13.3313,3164084.0
2016-01-22,13.6533,13.7,13.2687,13.5033,3120306.0
2016-01-25,13.3373,13.5713,13.0587,13.082,2694744.0
2016-01-26,13.1133,13.188,12.592,12.904,4946861.0
2016-01-27,12.8253,12.884,12.3847,12.538,3578473.0
2016-01-28,12.7193,12.752,12.1607,12.6467,4588526.0
2016-01-29,12.6633,12.916,12.5387,12.7467,2848929.0
2016-02-01,12.584,13.3013,12.1833,13.1293,5295685.0
2016-02-02,12.828,12.8747,12.0153,12.1853,5765187.0
2016-02-03,12.2393,12.2627,11.3453,11.5653,7927694.0
2016-02-04,11.38,11.732,11.1327,11.6887,4380008.0
2016-02-05,11.42,11.5333,10.516,10.84,9434677.0
2016-02-08,10.4733,10.4767,9.7333,9.866,9307034.0
2016-02-09,9.488,10.6527,9.4033,9.8833,8644780.0
2016-02-10,10.0333,10.3313,9.4493,9.578,10237305.0
2016-02-11,10.1333,10.884,9.8,10.0313,14243923.0
2016-02-12,10.3333,10.4673,9.58,10.0693,7233264.0
2016-02-16,10.58,10.8633,10.274,10.3447,5583570.0
2016-02-17,10.6,11.2893,10.4453,11.2453,5820754.0
2016-02-18,11.4947,11.53,10.9847,11.118,3883289.0
2016-02-19,10.9107,11.166,10.8333,11.1053,2955832.0
2016-02-22,11.3413,11.9273,11.3233,11.8493,5055500.0
2016-02-23,11.744,12.1153,11.5787,11.814,5983648.0
2016-02-24,11.5167,11.9667,11.1893,11.9333,5387248.0
2016-02-25,11.91,12.568,11.68,12.4953,5727008.0
2016-02-26,12.58,12.8,12.3333,12.6893,6054136.0
2016-02-29,12.8267,13.09,12.6147,12.7953,4495402.0
2016-03-01,12.95,13.0627,12.18,12.4233,6700307.0
2016-03-02,12.2487,12.568,12.1,12.556,4858597.0
2016-03-03,12.552,13.1613,12.2813,13.0493,4823798.0
2016-03-04,13.2,13.602,13.1667,13.4027,6480005.0
2016-03-07,13.1787,13.98,13.16,13.686,5331117.0
2016-03-08,13.5667,13.8333,13.48,13.5067,4175654.0
2016-03-09,13.6347,13.958,13.5193,13.9147,3207743.0
2016-03-10,14.0,14.2193,13.378,13.6787,5191680.0
2016-03-11,13.862,13.9613,13.6887,13.8333,3339291.0
2016-03-14,14.1767,14.448,14.0427,14.3433,4062519.0
2016-03-15,14.2847,14.598,14.1,14.556,3133401.0
2016-03-16,14.5333,14.8387,14.468,14.7953,3512123.0
2016-03-17,14.7647,15.2333,14.6667,15.092,3773385.0
2016-03-18,15.2733,15.632,15.204,15.516,4704778.0
2016-03-21,15.6893,15.992,15.6667,15.888,5289115.0
2016-03-22,15.814,15.9327,15.5033,15.616,4303600.0
2016-03-23,15.4913,15.6487,14.802,14.8387,4936792.0
2016-03-24,14.3853,15.2587,14.3333,15.1833,4956609.0
2016-03-28,15.4407,15.654,15.0,15.3507,3921306.0
2016-03-29,15.326,15.492,15.022,15.342,4006337.0
2016-03-30,15.6727,15.7,15.1,15.126,4026998.0
2016-03-31,15.2893,15.828,15.0007,15.318,7983773.0
2016-04-01,16.3213,16.5267,15.55,15.8393,15981031.0
2016-04-04,16.608,16.808,16.2427,16.466,13396561.0
2016-04-05,16.0333,17.104,16.0,17.0313,9931890.0
2016-04-06,16.9313,17.8493,16.8967,17.6947,11697118.0
2016-04-07,17.7633,17.956,16.9673,17.1467,8847971.0
2016-04-08,17.3667,17.388,16.5347,16.6713,7353242.0
2016-04-11,16.7333,17.266,16.3533,16.6613,9157006.0
2016-04-12,16.6333,16.7867,16.242,16.5213,5755491.0
2016-04-13,16.5673,17.0333,16.4887,16.9687,4921860.0
2016-04-14,16.8667,17.1227,16.7367,16.7907,4129338.0
2016-04-15,16.754,16.9733,16.608,16.9673,3748643.0
2016-04-18,16.8153,17.2207,16.7773,16.9253,4265536.0
2016-04-19,16.8747,16.958,16.0833,16.4913,6351460.0
2016-04-20,16.4173,16.9107,16.1,16.6647,5192410.0
2016-04-21,16.5993,16.7267,16.4607,16.5527,2777463.0
2016-04-22,16.5927,16.9333,16.3807,16.9167,3783337.0
2016-04-25,16.8673,17.1587,16.7173,16.788,3665088.0
2016-04-26,16.8033,17.0487,16.626,16.916,3218117.0
2016-04-27,16.85,17.0,16.6267,16.7647,3199592.0
2016-04-28,16.6567,16.8953,16.496,16.514,2516231.0
2016-04-29,16.5427,16.562,15.854,16.0507,5408683.0
2016-05-02,16.1,16.2127,15.6547,16.12,3839038.0
2016-05-03,15.824,15.9273,15.4413,15.488,4297959.0
2016-05-04,15.3527,15.6307,14.6933,14.8373,8574810.0
2016-05-05,15.2307,15.2427,13.986,14.102,11249460.0
2016-05-06,14.058,14.4247,13.874,14.3287,5684097.0
2016-05-09,14.3813,14.41,13.7867,13.928,4773047.0
2016-05-10,13.8367,13.9647,13.6667,13.9127,4069718.0
